"year","district","population","week","weekly_hospitalised_cases","rhdailymean","rainsum","meantemperature"
2008,1,1141000,1,0,34.518,0,14.5571428571429
2008,1,1141000,2,0,43.7142857142857,0,19.95
2008,1,1141000,3,0,76.1428571428571,0,11.3171428571429
2008,1,1141000,4,0,73.5714285714286,0,14.0142857142857
2008,1,1141000,5,0,46.0928571428571,0,18.0071428571429
2008,1,1141000,6,0,35.1428571428571,0,22.9857142857143
2008,1,1141000,7,0,54.7442857142857,0,22.75
2008,1,1141000,8,0,52.4,0,23.28
2008,1,1141000,9,0,47.2857142857143,0,21.5057142857143
2008,1,1141000,10,0,38,0,18.6642857142857
2008,1,1141000,11,0,37.37,0,23.8857142857143
2008,1,1141000,12,0,35.6842857142857,0,23.4357142857143
2008,1,1141000,13,0,67,0,21.6
2008,1,1141000,14,0,61.0414285714286,0,26.1735714285714
2008,1,1141000,15,0,50.8571428571429,0,27.6714285714286
2008,1,1141000,16,0,49.3928571428571,0,23.5714285714286
2008,1,1141000,17,0,66.2857142857143,2.59999990463257,27.7785714285714
2008,1,1141000,18,0,55.5714285714286,1.20000004768372,25.0714285714286
2008,1,1141000,19,0,75.4285714285714,21.7999992370605,27.6
2008,1,1141000,20,0,66.1428571428571,0,27.3428571428571
2008,1,1141000,21,0,51.8571428571429,0,30.5857142857143
2008,1,1141000,22,0,61.47,0,29.6785714285714
2008,1,1141000,23,0,60.3457142857143,0,29.7428571428571
2008,1,1141000,24,0,68.7557142857143,0,26.7271428571429
2008,1,1141000,25,0,57.5714285714286,0,31.3714285714286
2008,1,1141000,26,0,50.16,0,30.6214285714286
2008,1,1141000,27,0,70.4285714285714,0,23.8785714285714
2008,1,1141000,28,0,78.63,0,25.1714285714286
2008,1,1141000,29,0,69.2514285714286,0,28.6885714285714
2008,1,1141000,30,0,42.2642857142857,0,28.3714285714286
2008,1,1141000,31,0,58.6857142857143,0,28.8435714285714
2008,1,1141000,32,0,62.8042857142857,0,29.4785714285714
2008,1,1141000,33,0,57.3042857142857,0,30.8642857142857
2008,1,1141000,34,0,76.8333333333333,0,27.9714285714286
2008,1,1141000,35,0,74.9528571428571,0,26.3285714285714
2008,1,1141000,36,0,46.9785714285714,0,28.3214285714286
2008,1,1141000,37,0,76.1671428571429,0,27.4714285714286
2008,1,1141000,38,0,66.7142857142857,0,24.0828571428571
2008,1,1141000,39,0,74.4285714285714,32.4000000953674,23.1214285714286
2008,1,1141000,40,0,48.2757142857143,0,24.6821428571429
2008,1,1141000,41,0,62.3628571428571,0,24.7928571428571
2008,1,1141000,42,0,77.7971428571428,40.8999991416931,24.2714285714286
2008,1,1141000,43,0,62.0242857142857,0,21.75
2008,1,1141000,44,0,67.0657142857143,0,18.6814285714286
2008,1,1141000,45,0,31.8414285714286,0,20.5735714285714
2008,1,1141000,46,0,30.8028571428571,0,22.4
2008,1,1141000,47,0,25.9828571428571,0,15.8285714285714
2008,1,1141000,48,0,42.7214285714286,0,20.8142857142857
2008,1,1141000,49,0,39.1728571428571,0,16.0407142857143
2008,1,1141000,50,0,34.8571428571429,0,17.0928571428571
2008,1,1141000,51,0,44.6614285714286,0,18.6714285714286
2008,1,1141000,52,0,47.0728571428571,0,16.2571428571429
2009,1,1138000,1,0,50.2066666666667,0,18.5214285714286
2009,1,1138000,2,0,53.9228571428571,0,14.35
2009,1,1138000,3,0,55.5,0,19.8071428571429
2009,1,1138000,4,0,49.7142857142857,0,16.9928571428571
2009,1,1138000,5,2,63,0,17.9285714285714
2009,1,1138000,6,1,52,0,21.6
2009,1,1138000,7,0,47,0,19.2071428571429
2009,1,1138000,8,0,75.6371428571429,0,21.5785714285714
2009,1,1138000,9,0,42.6128571428571,0,19.7928571428571
2009,1,1138000,10,2,56.7516666666667,0,18.2
2009,1,1138000,11,0,77.4,0,19.7571428571429
2009,1,1138000,12,0,71.8571428571429,0,23.2357142857143
2009,1,1138000,13,1,46.2871428571429,0,24.9642857142857
2009,1,1138000,14,1,31.44,0,25.1357142857143
2009,1,1138000,15,1,43.7142857142857,0,27.2357142857143
2009,1,1138000,16,0,53,0,25.9857142857143
2009,1,1138000,17,0,51.8514285714286,0,28.5857142857143
2009,1,1138000,18,0,54.9414285714286,0,31.1571428571429
2009,1,1138000,19,1,54.2857142857143,0,29.42
2009,1,1138000,20,1,62.7142857142857,0,24.9357142857143
2009,1,1138000,21,0,57.4285714285714,0,28.2571428571429
2009,1,1138000,22,1,60.8928571428571,0,27.9214285714286
2009,1,1138000,23,1,57.3333333333333,0,30.65
2009,1,1138000,24,1,61.5714285714286,0,30.9857142857143
2009,1,1138000,25,0,58.3042857142857,0,30.7642857142857
2009,1,1138000,26,0,60.7028571428571,0,31.6714285714286
2009,1,1138000,27,0,57.1671428571429,0,30.3714285714286
2009,1,1138000,28,3,55.7142857142857,0,31.6
2009,1,1138000,29,1,53.7142857142857,0,32.1785714285714
2009,1,1138000,30,0,49.7142857142857,0,32.0142857142857
2009,1,1138000,31,0,35.9214285714286,0,31.7571428571429
2009,1,1138000,32,0,52.8333333333333,0,31.8285714285714
2009,1,1138000,33,2,51.2857142857143,0,31.7214285714286
2009,1,1138000,34,0,52.4285714285714,0,31.3428571428571
2009,1,1138000,35,0,51,0,25.35
2009,1,1138000,36,0,82.1666666666667,0,27.5714285714286
2009,1,1138000,37,0,72.3514285714286,0,29.0142857142857
2009,1,1138000,38,0,62.7142857142857,0,23.3142857142857
2009,1,1138000,39,2,81.8571428571429,0,28.0928571428571
2009,1,1138000,40,3,72.5,3,27.95
2009,1,1138000,41,4,71,0,23.5928571428571
2009,1,1138000,42,4,80.1666666666667,0,20.7857142857143
2009,1,1138000,43,2,76.7142857142857,0,20.8357142857143
2009,1,1138000,44,3,61.5471428571429,4.59999990463257,19.85
2009,1,1138000,45,2,61.1685714285714,NA,22.0571428571429
2009,1,1138000,46,1,64.6,NA,18.95
2009,1,1138000,47,1,57.9442857142857,NA,17.8142857142857
2009,1,1138000,48,0,64.8885714285714,NA,12.15
2009,1,1138000,49,0,79.3485714285714,NA,16.6071428571429
2009,1,1138000,50,0,77.01,NA,17.1542857142857
2009,1,1138000,51,1,80.1071428571429,NA,15.2357142857143
2009,1,1138000,52,0,55.2614285714286,NA,11.9428571428571
2010,1,1135000,1,0,61.245,NA,9.26666666666667
2010,1,1135000,2,0,72.8528571428571,NA,11.8571428571429
2010,1,1135000,3,0,75.0428571428571,NA,21.9428571428571
2010,1,1135000,4,0,53.3685714285714,NA,16.5785714285714
2010,1,1135000,5,0,61.6557142857143,NA,14.5857142857143
2010,1,1135000,6,0,74.3157142857143,NA,14.9128571428571
2010,1,1135000,7,0,69.38,NA,13.4092857142857
2010,1,1135000,8,1,64.1442857142857,3.70000004768372,16.66
2010,1,1135000,9,0,53.01,1,17.7207142857143
2010,1,1135000,10,0,61.9185714285714,0.5,21.8821428571429
2010,1,1135000,11,0,50.3814285714286,1.69999998807907,19.4214285714286
2010,1,1135000,12,0,54.06,11.6999998092651,21.0071428571429
2010,1,1135000,13,0,42.62,NA,25.3071428571429
2010,1,1135000,14,0,47.8114285714286,NA,24.2285714285714
2010,1,1135000,15,0,58.6242857142857,NA,21.85
2010,1,1135000,16,0,84.24,24.7000007629395,23.5642857142857
2010,1,1135000,17,1,69.3471428571429,28.8999996185303,25.0071428571429
2010,1,1135000,18,3,53.0514285714286,NA,27.4714285714286
2010,1,1135000,19,2,47.8028571428571,NA,27.8571428571429
2010,1,1135000,20,2,67.0728571428571,NA,27.6357142857143
2010,1,1135000,21,4,66.5542857142857,NA,27.5292857142857
2010,1,1135000,22,2,74.0314285714286,NA,29.2142857142857
2010,1,1135000,23,2,64.01,NA,30.6528571428571
2010,1,1135000,24,3,66.1857142857143,NA,30.3214285714286
2010,1,1135000,25,1,57.9942857142857,NA,30.3785714285714
2010,1,1135000,26,1,59.2171428571429,NA,26.8785714285714
2010,1,1135000,27,1,80.8157142857143,NA,27.1714285714286
2010,1,1135000,28,3,81.3685714285714,NA,29.1714285714286
2010,1,1135000,29,0,68.8785714285714,NA,28.0571428571429
2010,1,1135000,30,5,74.9128571428571,NA,27.2714285714286
2010,1,1135000,31,3,76.27,NA,29.2357142857143
2010,1,1135000,32,6,67.9442857142857,NA,29.8078571428571
2010,1,1135000,33,4,67.6614285714286,NA,30.3285714285714
2010,1,1135000,34,7,64.93,NA,29.1857142857143
2010,1,1135000,35,3,60.8028571428571,NA,29.7666666666667
2010,1,1135000,36,5,70.0566666666667,NA,NA
2010,1,1135000,37,8,NA,NA,NA
2010,1,1135000,38,7,NA,NA,NA
2010,1,1135000,39,12,NA,NA,NA
2010,1,1135000,40,12,NA,NA,NA
2010,1,1135000,41,5,NA,NA,NA
2010,1,1135000,42,6,NA,NA,NA
2010,1,1135000,43,9,NA,NA,NA
2010,1,1135000,44,12,NA,NA,NA
2010,1,1135000,45,5,NA,NA,NA
2010,1,1135000,46,1,NA,NA,NA
2010,1,1135000,47,2,NA,NA,NA
2010,1,1135000,48,6,NA,NA,NA
2010,1,1135000,49,0,NA,NA,NA
2010,1,1135000,50,1,NA,NA,NA
2010,1,1135000,51,1,NA,NA,NA
2010,1,1135000,52,0,NA,NA,NA
2011,1,1132000,1,1,NA,NA,NA
2011,1,1132000,2,0,NA,NA,NA
2011,1,1132000,3,0,NA,NA,NA
2011,1,1132000,4,1,NA,NA,NA
2011,1,1132000,5,1,NA,NA,NA
2011,1,1132000,6,0,NA,NA,NA
2011,1,1132000,7,0,NA,NA,NA
2011,1,1132000,8,0,NA,NA,NA
2011,1,1132000,9,1,NA,NA,NA
2011,1,1132000,10,0,NA,NA,NA
2011,1,1132000,11,0,NA,NA,NA
2011,1,1132000,12,1,NA,NA,NA
2011,1,1132000,13,2,NA,NA,NA
2011,1,1132000,14,0,NA,NA,NA
2011,1,1132000,15,0,NA,NA,NA
2011,1,1132000,16,1,NA,NA,NA
2011,1,1132000,17,2,NA,NA,NA
2011,1,1132000,18,1,NA,NA,NA
2011,1,1132000,19,0,NA,NA,NA
2011,1,1132000,20,0,NA,NA,NA
2011,1,1132000,21,1,NA,NA,NA
2011,1,1132000,22,0,NA,NA,NA
2011,1,1132000,23,2,NA,NA,NA
2011,1,1132000,24,1,NA,NA,NA
2011,1,1132000,25,1,NA,NA,NA
2011,1,1132000,26,2,NA,NA,NA
2011,1,1132000,27,2,NA,NA,NA
2011,1,1132000,28,4,NA,NA,NA
2011,1,1132000,29,0,NA,NA,NA
2011,1,1132000,30,1,NA,NA,NA
2011,1,1132000,31,1,NA,NA,NA
2011,1,1132000,32,0,NA,NA,NA
2011,1,1132000,33,2,NA,NA,NA
2011,1,1132000,34,1,NA,NA,NA
2011,1,1132000,35,0,NA,NA,NA
2011,1,1132000,36,0,NA,NA,NA
2011,1,1132000,37,0,NA,NA,NA
2011,1,1132000,38,0,NA,NA,NA
2011,1,1132000,39,1,NA,NA,NA
2011,1,1132000,40,0,NA,NA,NA
2011,1,1132000,41,1,NA,NA,NA
2011,1,1132000,42,2,NA,NA,NA
2011,1,1132000,43,2,NA,NA,NA
2011,1,1132000,44,0,NA,NA,NA
2011,1,1132000,45,1,NA,NA,NA
2011,1,1132000,46,1,NA,NA,NA
2011,1,1132000,47,0,NA,NA,NA
2011,1,1132000,48,1,NA,NA,NA
2011,1,1132000,49,0,NA,NA,NA
2011,1,1132000,50,0,NA,NA,NA
2011,1,1132000,51,0,NA,NA,NA
2011,1,1132000,52,0,NA,NA,NA
2012,1,1128000,1,1,NA,NA,NA
2012,1,1128000,2,0,NA,NA,NA
2012,1,1128000,3,0,NA,NA,NA
2012,1,1128000,4,1,NA,NA,NA
2012,1,1128000,5,0,NA,NA,NA
2012,1,1128000,6,0,NA,NA,NA
2012,1,1128000,7,0,NA,NA,NA
2012,1,1128000,8,1,NA,NA,NA
2012,1,1128000,9,0,NA,NA,NA
2012,1,1128000,10,0,NA,NA,NA
2012,1,1128000,11,0,NA,NA,NA
2012,1,1128000,12,1,NA,NA,NA
2012,1,1128000,13,0,NA,NA,NA
2012,1,1128000,14,1,NA,NA,NA
2012,1,1128000,15,1,NA,NA,NA
2012,1,1128000,16,0,NA,NA,NA
2012,1,1128000,17,0,NA,NA,NA
2012,1,1128000,18,1,NA,NA,NA
2012,1,1128000,19,0,NA,NA,NA
2012,1,1128000,20,1,NA,NA,NA
2012,1,1128000,21,0,NA,NA,NA
2012,1,1128000,22,1,NA,NA,NA
2012,1,1128000,23,0,NA,NA,NA
2012,1,1128000,24,1,NA,NA,NA
2012,1,1128000,25,2,NA,NA,NA
2012,1,1128000,26,1,NA,NA,NA
2012,1,1128000,27,0,NA,NA,NA
2012,1,1128000,28,0,NA,NA,NA
2012,1,1128000,29,0,NA,NA,NA
2012,1,1128000,30,1,NA,NA,NA
2012,1,1128000,31,1,NA,NA,NA
2012,1,1128000,32,2,NA,NA,NA
2012,1,1128000,33,0,NA,NA,NA
2012,1,1128000,34,2,NA,NA,NA
2012,1,1128000,35,1,NA,NA,NA
2012,1,1128000,36,0,NA,NA,NA
2012,1,1128000,37,0,NA,NA,NA
2012,1,1128000,38,2,NA,NA,NA
2012,1,1128000,39,2,NA,NA,NA
2012,1,1128000,40,0,NA,NA,NA
2012,1,1128000,41,2,NA,NA,NA
2012,1,1128000,42,2,NA,NA,NA
2012,1,1128000,43,4,NA,NA,NA
2012,1,1128000,44,5,NA,NA,NA
2012,1,1128000,45,6,NA,NA,NA
2012,1,1128000,46,4,NA,NA,NA
2012,1,1128000,47,1,NA,NA,NA
2012,1,1128000,48,3,NA,NA,NA
2012,1,1128000,49,2,NA,NA,NA
2012,1,1128000,50,0,NA,NA,NA
2012,1,1128000,51,1,NA,NA,NA
2012,1,1128000,52,0,NA,0,NA
2013,1,1124000,1,0,NA,NA,NA
2013,1,1124000,2,0,54.3333333333333,0,17.9666666666667
2013,1,1124000,3,0,40.5714285714286,0,13
2013,1,1124000,4,1,60.4285714285714,0,19.6
2013,1,1124000,5,0,50.2,0,18.68
2013,1,1124000,6,1,57.8571428571429,0.400000005960464,21.9
2013,1,1124000,7,2,46,0.200000002980232,19.1333333333333
2013,1,1124000,8,0,47.3333333333333,0,21.4833333333333
2013,1,1124000,9,0,29.1666666666667,0,18.5833333333333
2013,1,1124000,10,0,37.4285714285714,0,20.4428571428571
2013,1,1124000,11,0,36.5714285714286,0,20.8142857142857
2013,1,1124000,12,0,49,4,25.6714285714286
2013,1,1124000,13,0,61.1428571428571,0,18.2
2013,1,1124000,14,0,62.4285714285714,3.59999990463257,22.9
2013,1,1124000,15,0,49.8571428571429,0.200000002980232,25.3
2013,1,1124000,16,0,44.7142857142857,0,26.0857142857143
2013,1,1124000,17,0,65.4285714285714,3.20000000298023,20.9571428571429
2013,1,1124000,18,0,65,39.80000038445,21.6142857142857
2013,1,1124000,19,1,56.2857142857143,8,25.8142857142857
2013,1,1124000,20,1,76.8333333333333,67.4000000953674,23.25
2013,1,1124000,21,0,65,1.40000000596046,27.9857142857143
2013,1,1124000,22,1,66.5714285714286,0,28
2013,1,1124000,23,1,55,0,29.5142857142857
2013,1,1124000,24,1,66.2,22.5999994277954,27.58
2013,1,1124000,25,1,61,0,28.8714285714286
2013,1,1124000,26,2,54.3333333333333,0,30.3833333333333
2013,1,1124000,27,3,53.2857142857143,0,28.7
2013,1,1124000,28,3,63.1428571428571,0,28.1857142857143
2013,1,1124000,29,0,67.2857142857143,19,27.4428571428571
2013,1,1124000,30,1,61.5714285714286,1,29.4285714285714
2013,1,1124000,31,2,51.2857142857143,0,31.1285714285714
2013,1,1124000,32,6,49.8571428571429,19.2000007629395,31.5285714285714
2013,1,1124000,33,9,58.7142857142857,3.99999995529652,29.2285714285714
2013,1,1124000,34,11,55.7142857142857,15.3999996185303,28.5428571428571
2013,1,1124000,35,11,63.5,12.2000000029802,28.15
2013,1,1124000,36,7,66.8571428571429,36.199999153614,27.3
2013,1,1124000,37,11,78.2857142857143,47.200000539422,24.9428571428571
2013,1,1124000,38,7,88.8571428571429,249.599998831749,23.7714285714286
2013,1,1124000,39,18,64.1428571428571,3,26.8571428571429
2013,1,1124000,40,20,72.7142857142857,63,26.7857142857143
2013,1,1124000,41,31,58.5714285714286,0,23.6571428571429
2013,1,1124000,42,21,81.7142857142857,30,22.8714285714286
2013,1,1124000,43,12,67.6666666666667,1.20000004768372,20.4833333333333
2013,1,1124000,44,12,70.1428571428571,0,24.1571428571429
2013,1,1124000,45,14,68.2,52.7999992370605,19.26
2013,1,1124000,46,4,NA,NA,NA
2013,1,1124000,47,3,86,6.40000009536743,7.5
2013,1,1124000,48,4,70.5714285714286,11.3999999165535,10.6571428571429
2013,1,1124000,49,2,60.7142857142857,0,18.8857142857143
2013,1,1124000,50,1,72.7142857142857,0,11.5142857142857
2013,1,1124000,51,0,55.4285714285714,0,17.5428571428571
2013,1,1124000,52,0,72,31.4000002890825,12.3285714285714
2008,2,125000,1,0,34.518,0,14.5571428571429
2008,2,125000,2,0,43.7142857142857,0,19.95
2008,2,125000,3,0,76.1428571428571,0,11.3171428571429
2008,2,125000,4,0,73.5714285714286,0,14.0142857142857
2008,2,125000,5,0,46.0928571428571,0,18.0071428571429
2008,2,125000,6,0,35.1428571428571,0,22.9857142857143
2008,2,125000,7,0,54.7442857142857,0,22.75
2008,2,125000,8,0,52.4,0,23.28
2008,2,125000,9,0,47.2857142857143,0,21.5057142857143
2008,2,125000,10,0,38,0,18.6642857142857
2008,2,125000,11,0,37.37,0,23.8857142857143
2008,2,125000,12,0,35.6842857142857,0,23.4357142857143
2008,2,125000,13,0,67,0,21.6
2008,2,125000,14,0,61.0414285714286,0,26.1735714285714
2008,2,125000,15,0,50.8571428571429,0,27.6714285714286
2008,2,125000,16,0,49.3928571428571,0,23.5714285714286
2008,2,125000,17,0,66.2857142857143,5.19999980926514,27.7785714285714
2008,2,125000,18,0,55.5714285714286,2.40000009536743,25.0714285714286
2008,2,125000,19,0,75.4285714285714,43.5999984741211,27.6
2008,2,125000,20,0,66.1428571428571,0,27.3428571428571
2008,2,125000,21,0,51.8571428571429,0,30.5857142857143
2008,2,125000,22,0,61.47,0,29.6785714285714
2008,2,125000,23,0,60.3457142857143,0,29.7428571428571
2008,2,125000,24,0,68.7557142857143,0,26.7271428571429
2008,2,125000,25,0,57.5714285714286,0,31.3714285714286
2008,2,125000,26,0,50.16,0,30.6214285714286
2008,2,125000,27,0,70.4285714285714,0,23.8785714285714
2008,2,125000,28,0,78.63,0,25.1714285714286
2008,2,125000,29,0,69.2514285714286,0,28.6885714285714
2008,2,125000,30,0,42.2642857142857,0,28.3714285714286
2008,2,125000,31,0,58.6857142857143,0,28.8435714285714
2008,2,125000,32,0,62.8042857142857,0,29.4785714285714
2008,2,125000,33,0,57.3042857142857,0,30.8642857142857
2008,2,125000,34,0,76.8333333333333,0,27.9714285714286
2008,2,125000,35,0,74.9528571428571,0,26.3285714285714
2008,2,125000,36,0,46.9785714285714,0,28.3214285714286
2008,2,125000,37,0,76.1671428571428,0,27.4714285714286
2008,2,125000,38,0,66.7142857142857,0,24.0828571428571
2008,2,125000,39,0,74.4285714285714,64.8000001907349,23.1214285714286
2008,2,125000,40,0,48.2757142857143,0,24.6821428571429
2008,2,125000,41,0,62.3628571428571,0,24.7928571428571
2008,2,125000,42,0,77.7971428571429,81.7999982833862,24.2714285714286
2008,2,125000,43,0,62.0242857142857,0,21.75
2008,2,125000,44,0,67.0657142857143,0,18.6814285714286
2008,2,125000,45,0,31.8414285714286,0,20.5735714285714
2008,2,125000,46,0,30.8028571428571,0,22.4
2008,2,125000,47,0,25.9828571428571,0,15.8285714285714
2008,2,125000,48,0,42.7214285714286,0,20.8142857142857
2008,2,125000,49,0,39.1728571428571,0,16.0407142857143
2008,2,125000,50,0,34.8571428571429,0,17.0928571428571
2008,2,125000,51,0,44.6614285714286,0,18.6714285714286
2008,2,125000,52,0,47.0728571428571,0,16.2571428571429
2009,2,124000,1,0,50.2066666666667,0,18.5214285714286
2009,2,124000,2,0,53.9228571428571,0,14.35
2009,2,124000,3,0,55.5,0,19.8071428571429
2009,2,124000,4,0,49.7142857142857,0,16.9928571428571
2009,2,124000,5,0,63,0,17.9285714285714
2009,2,124000,6,0,52,0,21.6
2009,2,124000,7,0,47,0,19.2071428571429
2009,2,124000,8,0,75.6371428571429,0,21.5785714285714
2009,2,124000,9,0,42.6128571428571,0,19.7928571428571
2009,2,124000,10,0,56.7516666666667,0,18.2
2009,2,124000,11,0,77.4,0,19.7571428571429
2009,2,124000,12,0,71.8571428571429,0,23.2357142857143
2009,2,124000,13,0,46.2871428571429,0,24.9642857142857
2009,2,124000,14,0,31.44,0,25.1357142857143
2009,2,124000,15,0,43.7142857142857,0,27.2357142857143
2009,2,124000,16,0,53,0,25.9857142857143
2009,2,124000,17,0,51.8514285714286,0,28.5857142857143
2009,2,124000,18,0,54.9414285714286,0,31.1571428571429
2009,2,124000,19,0,54.2857142857143,0,29.42
2009,2,124000,20,0,62.7142857142857,0,24.9357142857143
2009,2,124000,21,0,57.4285714285714,0,28.2571428571429
2009,2,124000,22,0,60.8928571428571,0,27.9214285714286
2009,2,124000,23,0,57.3333333333333,0,30.65
2009,2,124000,24,0,61.5714285714286,0,30.9857142857143
2009,2,124000,25,0,58.3042857142857,0,30.7642857142857
2009,2,124000,26,0,60.7028571428571,0,31.6714285714286
2009,2,124000,27,0,57.1671428571428,0,30.3714285714286
2009,2,124000,28,0,55.7142857142857,0,31.6
2009,2,124000,29,0,53.7142857142857,0,32.1785714285714
2009,2,124000,30,0,49.7142857142857,0,32.0142857142857
2009,2,124000,31,0,35.9214285714286,0,31.7571428571429
2009,2,124000,32,0,52.8333333333333,0,31.8285714285714
2009,2,124000,33,0,51.2857142857143,0,31.7214285714286
2009,2,124000,34,0,52.4285714285714,0,31.3428571428571
2009,2,124000,35,0,51,0,25.35
2009,2,124000,36,0,82.1666666666667,0,27.5714285714286
2009,2,124000,37,0,72.3514285714286,0,29.0142857142857
2009,2,124000,38,0,62.7142857142857,0,23.3142857142857
2009,2,124000,39,1,81.8571428571429,0,28.0928571428571
2009,2,124000,40,0,72.5,6,27.95
2009,2,124000,41,1,71,0,23.5928571428571
2009,2,124000,42,0,80.1666666666667,0,20.7857142857143
2009,2,124000,43,0,76.7142857142857,0,20.8357142857143
2009,2,124000,44,0,61.5471428571429,9.19999980926514,19.85
2009,2,124000,45,0,61.1685714285714,NA,22.0571428571429
2009,2,124000,46,0,64.6,NA,18.95
2009,2,124000,47,0,57.9442857142857,NA,17.8142857142857
2009,2,124000,48,1,64.8885714285714,NA,12.15
2009,2,124000,49,0,79.3485714285714,NA,16.6071428571429
2009,2,124000,50,0,77.01,NA,17.1542857142857
2009,2,124000,51,0,80.1071428571429,NA,15.2357142857143
2009,2,124000,52,0,55.2614285714286,NA,11.9428571428571
2010,2,123000,1,0,61.245,NA,9.26666666666667
2010,2,123000,2,0,72.8528571428571,NA,11.8571428571429
2010,2,123000,3,0,75.0428571428571,NA,21.9428571428571
2010,2,123000,4,0,53.3685714285714,NA,16.5785714285714
2010,2,123000,5,0,61.6557142857143,NA,14.5857142857143
2010,2,123000,6,0,74.3157142857143,NA,14.9128571428571
2010,2,123000,7,0,69.38,NA,13.4092857142857
2010,2,123000,8,0,64.1442857142857,7.40000009536743,16.66
2010,2,123000,9,0,53.01,2,17.7207142857143
2010,2,123000,10,0,61.9185714285714,1,21.8821428571429
2010,2,123000,11,0,50.3814285714286,3.39999997615814,19.4214285714286
2010,2,123000,12,0,54.06,23.3999996185303,21.0071428571429
2010,2,123000,13,0,42.62,NA,25.3071428571429
2010,2,123000,14,0,47.8114285714286,NA,24.2285714285714
2010,2,123000,15,0,58.6242857142857,NA,21.85
2010,2,123000,16,0,84.24,49.4000015258789,23.5642857142857
2010,2,123000,17,0,69.3471428571429,57.7999992370605,25.0071428571429
2010,2,123000,18,0,53.0514285714286,NA,27.4714285714286
2010,2,123000,19,0,47.8028571428571,NA,27.8571428571429
2010,2,123000,20,0,67.0728571428571,NA,27.6357142857143
2010,2,123000,21,0,66.5542857142857,NA,27.5292857142857
2010,2,123000,22,0,74.0314285714286,NA,29.2142857142857
2010,2,123000,23,0,64.01,NA,30.6528571428571
2010,2,123000,24,2,66.1857142857143,NA,30.3214285714286
2010,2,123000,25,0,57.9942857142857,NA,30.3785714285714
2010,2,123000,26,0,59.2171428571429,NA,26.8785714285714
2010,2,123000,27,0,80.8157142857143,NA,27.1714285714286
2010,2,123000,28,0,81.3685714285714,NA,29.1714285714286
2010,2,123000,29,0,68.8785714285714,NA,28.0571428571429
2010,2,123000,30,0,74.9128571428571,NA,27.2714285714286
2010,2,123000,31,1,76.27,NA,29.2357142857143
2010,2,123000,32,0,67.9442857142857,NA,29.8078571428571
2010,2,123000,33,1,67.6614285714286,NA,30.3285714285714
2010,2,123000,34,1,64.93,NA,29.1857142857143
2010,2,123000,35,1,60.8028571428571,NA,29.7666666666667
2010,2,123000,36,1,70.0566666666667,NA,NA
2010,2,123000,37,0,NA,NA,NA
2010,2,123000,38,0,NA,NA,NA
2010,2,123000,39,0,NA,NA,NA
2010,2,123000,40,1,NA,NA,NA
2010,2,123000,41,0,NA,NA,NA
2010,2,123000,42,0,NA,NA,NA
2010,2,123000,43,1,NA,NA,NA
2010,2,123000,44,0,NA,NA,NA
2010,2,123000,45,1,NA,NA,NA
2010,2,123000,46,0,NA,NA,NA
2010,2,123000,47,1,NA,NA,NA
2010,2,123000,48,1,NA,NA,NA
2010,2,123000,49,0,NA,NA,NA
2010,2,123000,50,0,NA,NA,NA
2010,2,123000,51,0,NA,NA,NA
2010,2,123000,52,0,NA,NA,NA
2011,2,121000,1,0,NA,NA,NA
2011,2,121000,2,0,NA,NA,NA
2011,2,121000,3,0,NA,NA,NA
2011,2,121000,4,0,NA,NA,NA
2011,2,121000,5,0,NA,NA,NA
2011,2,121000,6,0,NA,NA,NA
2011,2,121000,7,0,NA,NA,NA
2011,2,121000,8,0,NA,NA,NA
2011,2,121000,9,0,NA,NA,NA
2011,2,121000,10,0,NA,NA,NA
2011,2,121000,11,0,NA,NA,NA
2011,2,121000,12,0,NA,NA,NA
2011,2,121000,13,1,NA,NA,NA
2011,2,121000,14,0,NA,NA,NA
2011,2,121000,15,0,NA,NA,NA
2011,2,121000,16,1,NA,NA,NA
2011,2,121000,17,0,NA,NA,NA
2011,2,121000,18,0,NA,NA,NA
2011,2,121000,19,0,NA,NA,NA
2011,2,121000,20,0,NA,NA,NA
2011,2,121000,21,0,NA,NA,NA
2011,2,121000,22,0,NA,NA,NA
2011,2,121000,23,0,NA,NA,NA
2011,2,121000,24,0,NA,NA,NA
2011,2,121000,25,0,NA,NA,NA
2011,2,121000,26,0,NA,NA,NA
2011,2,121000,27,0,NA,NA,NA
2011,2,121000,28,0,NA,NA,NA
2011,2,121000,29,0,NA,NA,NA
2011,2,121000,30,0,NA,NA,NA
2011,2,121000,31,0,NA,NA,NA
2011,2,121000,32,0,NA,NA,NA
2011,2,121000,33,0,NA,NA,NA
2011,2,121000,34,0,NA,NA,NA
2011,2,121000,35,0,NA,NA,NA
2011,2,121000,36,0,NA,NA,NA
2011,2,121000,37,0,NA,NA,NA
2011,2,121000,38,1,NA,NA,NA
2011,2,121000,39,0,NA,NA,NA
2011,2,121000,40,0,NA,NA,NA
2011,2,121000,41,0,NA,NA,NA
2011,2,121000,42,0,NA,NA,NA
2011,2,121000,43,0,NA,NA,NA
2011,2,121000,44,0,NA,NA,NA
2011,2,121000,45,0,NA,NA,NA
2011,2,121000,46,0,NA,NA,NA
2011,2,121000,47,0,NA,NA,NA
2011,2,121000,48,0,NA,NA,NA
2011,2,121000,49,0,NA,NA,NA
2011,2,121000,50,0,NA,NA,NA
2011,2,121000,51,0,NA,NA,NA
